DATAFLOW,LAST UPDATE,freq,subst_cat,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,SK,2013,,,C
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,SK,2014,,,C
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,SK,2015,,,C
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,SK,2016,314537,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,SK,2017,326441,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,SK,2018,323007,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,SK,2019,313396,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,SK,2020,188854,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,SK,2021,25717,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP4,KG,SK,2022,54,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,AT,2011,0,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,AT,2012,5476,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,AT,2013,10390,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,AT,2014,7041,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,AT,2015,8831,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,AT,2016,30509,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,AT,2017,29426,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,AT,2018,14294,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,AT,2019,8323,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,AT,2020,39735,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,AT,2021,37875,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,AT,2022,35315,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,BE,2011,131,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,BE,2012,616,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,BE,2013,1418,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,BE,2014,107,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,BE,2015,649,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,BE,2016,7935,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,BE,2017,1619,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,BE,2018,1187,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,BE,2019,2780,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,BE,2020,2613,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,BE,2021,5397,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,BE,2022,6305,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,BG,2011,1300,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,BG,2012,1670,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,BG,2013,520,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,BG,2014,300,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,BG,2015,320,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,BG,2016,0,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,BG,2017,0,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,BG,2018,1874,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,BG,2019,2760,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,BG,2020,2981,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,BG,2021,1977,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,BG,2022,2810,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,CY,2011,667,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,CY,2012,9,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,CY,2013,40,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,CY,2014,184,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,CY,2015,8,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,CY,2016,371,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,CY,2017,497,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,CY,2018,3631,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,CY,2019,2629,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,CY,2020,10249,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,CY,2021,11015,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,CY,2022,7158,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,CZ,2011,7201,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,CZ,2012,7211,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,CZ,2013,8695,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,CZ,2014,3859,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,CZ,2015,5798,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,CZ,2016,6272,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,CZ,2017,7054,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,CZ,2018,12207,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,CZ,2019,5112,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,CZ,2020,4821,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,CZ,2021,4760,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,CZ,2022,4971,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,DE,2011,8317,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,DE,2012,4791,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,DE,2013,13378,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,DE,2014,12856,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,DE,2015,7662,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,DE,2016,12538,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,DE,2017,28927,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,DE,2018,14599,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,DE,2019,23165,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,DE,2020,18807,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,DE,2021,19931,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,DE,2022,24639,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,DK,2011,81,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,DK,2012,28,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,DK,2013,147,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,DK,2014,88,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,DK,2015,4318,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,DK,2016,8457,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,DK,2017,1607,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,DK,2018,3684,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,DK,2019,3200,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,DK,2020,2501,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,DK,2021,3754,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,DK,2022,4473,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,EE,2011,0,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,EE,2012,0,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,EE,2013,0,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,EE,2014,0,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,EE,2015,0,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,EE,2016,0,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,EE,2017,0,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,EE,2018,0,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,EE,2019,0,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,EE,2020,,,C
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,EE,2021,0,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,EE,2022,,,C
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,EL,2011,2491,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,EL,2012,2006,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,EL,2013,22312,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,EL,2014,1121,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,EL,2015,1597,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,EL,2016,2382,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,EL,2017,5803,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,EL,2018,7963,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,EL,2019,22697,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,EL,2020,44012,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,EL,2021,53600,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,EL,2022,54457,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,ES,2011,83778,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,ES,2012,66059,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,ES,2013,91023,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,ES,2014,102149,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,ES,2015,77428,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,ES,2016,104954,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,ES,2017,114343,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,ES,2018,143497,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,ES,2019,180459,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,ES,2020,220970,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,ES,2021,235681,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,ES,2022,225923,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,EU27_2020,2011,183839,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,EU27_2020,2012,208752,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,EU27_2020,2013,225606,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,EU27_2020,2014,226239,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,EU27_2020,2015,233824,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,EU27_2020,2016,270274,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,EU27_2020,2017,320839,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,EU27_2020,2018,405739,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,EU27_2020,2019,508779,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,EU27_2020,2020,,,C
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,EU27_2020,2021,645750,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,EU27_2020,2022,,,C
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,FI,2011,9094,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,FI,2012,8340,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,FI,2013,6112,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,FI,2014,5817,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,FI,2015,3786,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,FI,2016,0,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,FI,2017,1535,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,FI,2018,1569,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,FI,2019,1642,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,FI,2020,3673,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,FI,2021,2156,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,FI,2022,1794,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,FR,2011,36001,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,FR,2012,12599,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,FR,2013,11850,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,FR,2014,13422,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,FR,2015,15238,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,FR,2016,23234,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,FR,2017,31527,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,FR,2018,69528,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,FR,2019,64284,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,FR,2020,58786,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,FR,2021,42889,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,FR,2022,44380,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,HR,2011,0,e,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,HR,2012,0,e,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,HR,2013,0,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,HR,2014,0,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,HR,2015,0,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,HR,2016,0,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,HR,2017,0,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,HR,2018,49,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,HR,2019,69,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,HR,2020,62,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,HR,2021,155,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,HR,2022,225,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,HU,2011,66,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,HU,2012,244,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,HU,2013,532,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,HU,2014,11427,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,HU,2015,3140,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,HU,2016,3230,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,HU,2017,5112,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,HU,2018,5787,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,HU,2019,11230,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,HU,2020,11453,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,HU,2021,9227,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,HU,2022,11537,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,IE,2011,206,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,IE,2012,154,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,IE,2013,75,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,IE,2014,94,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,IE,2015,112,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,IE,2016,205,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,IE,2017,229,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,IE,2018,311,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,IE,2019,229,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,IE,2020,245,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,IE,2021,287,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,IE,2022,272,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,IS,2015,0,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,IS,2016,0,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,IS,2017,5,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,IS,2018,0,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,IS,2019,1,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,IS,2020,25,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,IS,2021,0,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,IS,2022,0,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,IT,2011,16258,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,IT,2012,74292,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,IT,2013,30888,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,IT,2014,45306,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,IT,2015,47317,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,IT,2016,56330,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,IT,2017,62427,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,IT,2018,71242,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,IT,2019,120826,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,IT,2020,151127,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,IT,2021,121166,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,IT,2022,84561,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,LT,2011,1448,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,LT,2012,860,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,LT,2013,2560,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,LT,2014,0,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,LT,2015,0,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,LT,2016,0,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,LT,2017,0,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,LT,2018,1,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,LT,2019,32,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,LT,2020,44,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,LT,2021,46,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,LT,2022,53,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,LU,2011,1,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,NCHAS,KG,LU,2012,0,,
